ELECTION DATE	ELECTION TYPE	ELECTION NAME	VOTER ID	Last Name	First Name	Middle Name	Suffix	DOB	VOTER STATUS	VOTER STATUS REASON	ABSENTEE INFORMATION	MAILING ADDRESS	HOUSE NUMBER	HOUSE SUFFIX	PRE DIRECTION	STREET NAME	STREET TYPE	POST DIRECTION	UNIT TYPE	UNIT NUMBER	NON STANDARD ADDRESS	CITY	STATE	ZIP	POLLING PLACE CODE	POLLING PLACE NAME	POLLING PLACE ADDRESS	PRECINCT CODE	PRECINCT NAME	SPLIT	BALLOT STYLE	REGISTRATION DATE
01/01/2021	General	MCVR TEST ELECTION	18670460	Jackson	Maureen	Steven	PhD	5/27/1980	Inactive				8904	B	N	Linda Shores	 BLVD	N	 Trailer	3312	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	93982256	Rogers	Lawrence	Theresa	MD	5/27/1980	Inactive				6498	B	N	Paul Throughway	 AVE	 South	APT	8488	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	18170536	Hamilton	Robert	Rebecca	PhD	5/27/1980	Active				4169	A	 East	William Heights	 ST	 S	 Trailer	5431	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	25694947	Buckley	Crystal	Cheryl	MD	5/27/1980	Active				8457	A	 West	Sean Forges	 AVE	 S	 Unit	997	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	80215836	Ford	Amber	Mary	PhD	5/27/1980	Active				9849	C	 West	Kevin Underpass	DR	N	 Trailer	716	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	65760009	Weeks	Sandra	Michael	MD	5/27/1980	Active				9039	C	N	Rose Burg	 AVE	 North	 Trailer	8884	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	41585359	Berry	Shannon	Michael	PhD	5/27/1980	Active				6376	A	 S	Hall Dam	 ST	 S	 Unit	9512	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	31053099	Davis	Michael	Melissa	PhD	5/27/1980	Active				1939	C	 East	Kennedy Center	 ST	 S	 STE	5488	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	92185351	Thompson	Clayton	Katherine	PhD	5/27/1980	Active				4384	D	 East	Ricky Ranch	 BLVD	 S	 Unit	8248	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	62416440	Berg	Linda	Stephanie	PhD	5/27/1980	Active				8443	B	N	Maria Terrace	 ST	 North	 Unit	9418	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	28279339	Bennett	Jessica	Casey	PhD	5/27/1980	Inactive				2463	C	 West	Cindy Square	 BLVD	 South	APT	3929	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	33089911	Smith	Denise	Patrick	MD	5/27/1980	Active				9795	D	 East	Clark Field	 ST	 North	 Trailer	5996	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	98683664	Jones	Vincent	Michael	MD	5/27/1980	Active				9744	B	N	David Key	 BLVD	 S	 Unit	1343	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	53861015	Bishop	Glenn	Lydia	MD	5/27/1980	Active				2463	C	 S	Joseph Manors	 BLVD	 North	 Trailer	3388	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	54042927	Mason	Joseph	Amanda	MD	5/27/1980	Inactive				9840	C	N	Kenneth Estate	 AVE	 North	APT	6474	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	95946434	Davis	Michael	Andrew	MD	5/27/1980	Inactive				9853	A	N	Anderson Divide	 ST	 S	 Unit	1113	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	79046730	Hebert	Joshua	Allison	MD	5/27/1980	Active				5191	B	 East	Delgado Spur	 ST	N	APT	1495	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	47210272	Howell	Amanda	Stephen	MD	5/27/1980	Inactive				1651	C	 West	Rebecca Walks	DR	 South	 Unit	7840	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	20227385	Phillips	Jonathan	Amy	MD	5/27/1980	Active				3756	B	N	Barker Brooks	 ST	 North	 Unit	4745	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	25257663	Morris	Jason	Kristen	PhD	5/27/1980	Active				7223	D	 East	Luke Cape	 BLVD	 South	APT	5162	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	54630535	Santiago	Sharon	Brian	MD	5/27/1980	Inactive				5544	C	 East	Amanda Trail	 BLVD	N	 STE	2571	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	87016688	James	Claire	Edgar	PhD	5/27/1980	Active				4941	B	 West	Theresa Valleys	DR	N	 Unit	857	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	69548818	Johns	Sheri	Heather	PhD	5/27/1980	Inactive				4976	A	N	Sharon Roads	 BLVD	N	 Trailer	8198	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	83548825	Reed	Nicole	Pamela	MD	5/27/1980	Active				5674	D	N	Kelly Mall	DR	N	 Trailer	9630	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	61197885	Mccarthy	Stephanie	Natalie	PhD	5/27/1980	Active				8695	A	 S	Morales Summit	 AVE	N	APT	8435	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	44172414	Benson	Teresa	Jessica	MD	5/27/1980	Inactive				6346	C	N	Murray Coves	 AVE	N	 Trailer	6334	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	80577997	Joseph	Stephanie	Brandi	PhD	5/27/1980	Inactive				9325	D	N	Bowen Tunnel	DR	 S	 STE	7618	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	92950469	Olson	Theresa	Lisa	PhD	5/27/1980	Active				7516	C	N	Gary Via	DR	 South	 Unit	4902	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	72540924	Luna	Nancy	Cynthia	MD	5/27/1980	Active				6066	A	 S	Allison Hill	 ST	 North	 Unit	4906	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	38816593	Wagner	Katelyn	Thomas	PhD	5/27/1980	Active				1396	D	 S	Mercer Groves	DR	N	APT	4514	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	44965426	French	Katelyn	Frank	PhD	5/27/1980	Active				5897	C	 S	Benjamin Shoals	 AVE	 North	 Trailer	2325	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	26902690	King	Kayla	Katherine	MD	5/27/1980	Active				4990	D	 S	Donald Light	 AVE	N	APT	3705	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	79477704	Sanchez	Tracy	Stephen	MD	5/27/1980	Active				6811	D	N	Caroline Forks	DR	 South	 STE	9805	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	27224511	Anderson	Emily	Kara	PhD	5/27/1980	Active				8756	B	 S	Blake River	 AVE	 North	 Trailer	2355	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	16114943	Kelly	Victoria	Ashley	MD	5/27/1980	Active				3113	C	 West	Thompson Mall	 AVE	N	 STE	2226	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	73283729	Collier	Amy	Jason	PhD	5/27/1980	Active				9010	A	N	Elizabeth Plain	 ST	N	APT	4044	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	52848059	Thompson	Timothy	Richard	PhD	5/27/1980	Inactive				6962	B	N	Hughes Shoal	 AVE	 North	 Trailer	1036	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	93281291	Herring	Jeffrey	Amanda	MD	5/27/1980	Active				7215	A	 West	Wood Place	 AVE	 S	 STE	3199	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	23311171	Lam	Yesenia	James	MD	5/27/1980	Active				6830	B	N	Jason Way	 BLVD	 North	 Trailer	4523	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	98610667	Williams	Jesse	Ashley	PhD	5/27/1980	Active				8791	A	 S	Justin Avenue	DR	 North	 STE	907	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	12620205	Sharp	Stephen	Dean	MD	5/27/1980	Active				5118	C	 West	Williams Vista	 BLVD	 S	APT	3383	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	74952114	Garcia	Danny	Elizabeth	PhD	5/27/1980	Active				4123	B	 East	Dean Mountains	 ST	 North	 STE	1601	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	20526754	Wilson	Robin	James	PhD	5/27/1980	Active				6232	C	 West	Timothy Burg	DR	 S	 STE	230	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	31464549	George	Marissa	Antonio	PhD	5/27/1980	Inactive				1823	A	 East	Mark Center	DR	 South	 Unit	6050	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	38865886	Hamilton	Carolyn	Thomas	MD	5/27/1980	Inactive				6381	D	 West	Vanessa Station	DR	 S	 Unit	5723	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	12777309	Peck	Tammy	Shelly	PhD	5/27/1980	Active				7871	C	 West	Castro Avenue	 AVE	N	 STE	2301	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	19430664	Blair	Michael	Barbara	MD	5/27/1980	Active				6654	B	 East	Kayla Stream	 AVE	 North	 Unit	5628	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	78686963	Simmons	Paula	Linda	MD	5/27/1980	Active				1032	A	 S	Brooke Rapid	 BLVD	 South	 STE	8301	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	36282079	Hodge	Sarah	Curtis	PhD	5/27/1980	Active				7445	D	N	Ford Run	 ST	 North	APT	4673	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	32850110	Hubbard	Jason	Kristin	MD	5/27/1980	Active				5329	C	N	Taylor Knolls	 BLVD	 South	 Unit	8780	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	44082187	Lopez	Veronica	John	PhD	5/27/1980	Inactive				8001	D	 S	Crystal Pike	 AVE	 South	APT	5748	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	13700327	Cummings	John	Jared	MD	5/27/1980	Active				7918	B	N	Shane Shoals	DR	 North	 STE	7963	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	24857574	Guerrero	Jenny	Debra	MD	5/27/1980	Active				7256	D	 West	Brittany Well	 BLVD	 North	APT	5933	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	20140347	Martin	Tamara	Judy	MD	5/27/1980	Active				1418	D	 West	Ross Mountain	 BLVD	N	 Trailer	2220	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	97363108	Leon	Michelle	Emily	PhD	5/27/1980	Active				3998	C	 S	Erika Fork	 AVE	 South	 STE	6469	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	96944789	Washington	Mary	Chloe	PhD	5/27/1980	Active				2477	C	 East	Amanda Port	 BLVD	 South	 Trailer	8072	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	62879332	Freeman	Janice	Debra	PhD	5/27/1980	Active				9345	D	 S	Rivera Corner	DR	 North	APT	9034	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	99955304	Mclean	Susan	Cody	MD	5/27/1980	Active				4921	B	 West	Brandon Mall	 BLVD	 South	 Unit	1042	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	56236671	Cunningham	Jesus	Bonnie	PhD	5/27/1980	Active				9125	C	N	Hood Gardens	DR	 S	APT	7626	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	68079444	Barrett	Vanessa	Monica	PhD	5/27/1980	Active				2237	B	N	Steven Hills	DR	 South	 Trailer	530	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	12265611	Christensen	Kristine	Anthony	MD	5/27/1980	Active				4963	C	N	Andrews Corner	 AVE	 South	 STE	8910	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	80022134	Bennett	Jessica	Derrick	MD	5/27/1980	Active				5001	C	 East	Collins Passage	DR	 North	 Unit	8741	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	91325257	Durham	Casey	Carrie	MD	5/27/1980	Active				6363	B	 S	Dawn Place	DR	 South	APT	8691	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	79797422	Wells	Anthony	Susan	MD	5/27/1980	Inactive				6943	A	 East	Robert Greens	 BLVD	 North	 STE	7850	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	27668309	Smith	Collin	Kathryn	MD	5/27/1980	Active				1079	D	 S	Owen Gardens	 AVE	N	 Unit	6224	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	91916891	White	Mark	Gregory	MD	5/27/1980	Inactive				1405	B	N	Sharp Island	 AVE	N	APT	6421	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	46534901	Vega	Sarah	Cory	PhD	5/27/1980	Active				7828	A	N	Madison Court	DR	 South	APT	8339	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	35064855	Coleman	Brenda	Alexis	MD	5/27/1980	Active				2149	C	N	Gary Fields	DR	 South	APT	5619	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	47168189	Ferguson	Jennifer	James	MD	5/27/1980	Active				5529	D	 West	Ryan View	DR	N	APT	9511	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	99719971	Goodwin	Brett	Johnathan	PhD	5/27/1980	Inactive				3178	B	 East	Jennifer Mall	DR	 S	 Trailer	8056	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	68857077	Nguyen	April	Amy	MD	5/27/1980	Active				5977	C	 West	Shelley Run	 ST	 North	 STE	9912	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	40940920	Key	Crystal	John	PhD	5/27/1980	Active				8005	D	 East	Robinson Forks	 ST	 South	 STE	9595	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	73318072	Rice	Hunter	James	PhD	5/27/1980	Active				4880	C	 S	Jill Cliffs	 ST	 S	 STE	5116	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	46894695	Salas	David	Mary	PhD	5/27/1980	Active				3849	C	 S	Edwards Trail	DR	 S	APT	9173	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	26503519	Horton	Jessica	Jennifer	PhD	5/27/1980	Inactive				8512	D	 East	Adkins Fields	 ST	N	 Unit	1794	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	46808788	Hall	Stephanie	Monica	PhD	5/27/1980	Inactive				8912	B	 S	Daniel Via	 BLVD	 North	 STE	6861	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	94015169	Whitehead	Alyssa	Timothy	PhD	5/27/1980	Active				8562	D	N	Steve Turnpike	 AVE	 North	 Trailer	870	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	20637510	Greer	Joseph	Joanna	PhD	5/27/1980	Active				5176	A	N	Kelly Square	DR	 S	APT	3778	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	13690415	Dominguez	Megan	Sydney	PhD	5/27/1980	Inactive				3790	C	 West	Nelson Harbor	 AVE	 North	APT	5153	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	42759276	Bell	Teresa	Justin	MD	5/27/1980	Active				1848	D	N	Daniel Ferry	 AVE	 S	 Trailer	1879	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	46889173	Russell	Chase	Laura	MD	5/27/1980	Active				7503	D	 West	Johnson Lodge	 BLVD	N	 Unit	8889	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	74597945	Peck	Alfred	Debbie	PhD	5/27/1980	Active				9455	C	N	Toni Fort	 ST	N	 STE	9522	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	13597924	Boyle	William	Natalie	PhD	5/27/1980	Active				4326	C	 West	Johnson Brook	 ST	 North	 Unit	9432	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	94039177	Mitchell	Ronald	Natalie	MD	5/27/1980	Inactive				6986	C	 S	Flores Tunnel	 ST	 S	APT	2359	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	21176498	Byrd	Katrina	Dylan	MD	5/27/1980	Inactive				7664	D	 S	Luis Square	 ST	 North	APT	7263	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	21507656	Bright	Robert	Christopher	MD	5/27/1980	Active				1354	C	 West	Goodwin Road	 BLVD	 S	 STE	8841	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
