PERSON_UID,PRECINCT_UID,PRECINCTNAME,PRECINCT_SPLIT_UID,SUBPRECINCTNAME,REGISTRATION_UID,REGISTRATION_SIGNATURE_UID,FIRST_NAME,LAST_NAME,MIDDLE_NAME,SUFFIX,DOB,SSN4,DLN,IDENTIFICATIONNUMBER,VOTERIDTYPECODENAME,VOTERSTATUS,AFFIRMATIONOFRESIDENCYREQUIREDFLAG,PROOFOFRESIDENCYREQUIREDFLAG,SIGNATUREREQUIREDFLAG,OVER18FLAG,ABSENTEEBALLOTSTATUS,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,CITY,STATE,ZIP,COUNTRY,LOCALITY_UID,LOCALITYNAME
3890097311,809191546,PrecinctB,4786580667,SplitB,6827853364,5561687014,Michelle,Brown,Robert,,01-01-1970 0:00,9889,9691082379,,DOBGEN,Inactive,False,False,False,1,,55541 Hill Harbors,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5779085091,9847410081,PrecinctA,6319747496,SpitA,6980121415,1573253223,Jacqueline,Gonzalez,Stacey,,01-01-1970 0:00,2229,4477555516,,DOBGEN,Inactive,True,False,False,1,,5035 Jennifer Forks,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6703923985,7624497333,PrecinctA,6786442943,SplitB,7329476468,8977936416,Mackenzie,Hernandez,Kevin,,01-01-1970 0:00,6584,8855103370,,DLN,Active,False,False,False,1,,610 Zuniga Pines Suite 298,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
3873327375,1308317570,PrecinctA,6869671277,SplitB,3817182403,3191056887,Paul,Aguilar,Thomas,,01-01-1970 0:00,8947,6828600134,,DLN,Inactive,True,False,False,1,,266 Jacob Track,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
3101138048,7482500304,PrecinctA,5680123141,SplitB,8758189218,5004973367,Melissa,Salas,Donald,PhD,01-01-1970 0:00,7190,1658000864,,DLN,Active,True,False,False,1,,30181 Lopez Parks,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5676825067,5635384616,PrecinctB,5884476457,SpitA,6164615063,1893907306,Lawrence,Smith,Andrea,PhD,01-01-1970 0:00,3218,4333858892,,DOBSSN,Inactive,False,False,False,1,,325 Johnson Mill Apt. 616,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
483230379,3272106167,PrecinctA,64414286,SplitB,4447963047,1405085823,Dennis,Torres,Emily,MD,01-01-1970 0:00,6608,7478136498,,DLN,Inactive,True,False,False,1,,4377 Maria Lake,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2498394444,4235934681,PrecinctB,7806951597,SplitB,6174209914,5843202991,Charlotte,Ryan,Mallory,,01-01-1970 0:00,6581,1349606246,,DOBGEN,Active,True,False,False,1,,58043 Lewis Mills,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6130378213,6274018210,PrecinctA,4885740720,SpitA,7400063581,1857044432,Kristina,Moore,Thomas,,01-01-1970 0:00,9068,1637481249,,DOBGEN,Inactive,True,False,False,1,,5282 Amy Bridge,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2312206742,6125463591,PrecinctA,1112629472,SplitB,715543598,7846122251,Kristy,Vaughn,Yolanda,MD,01-01-1970 0:00,3715,5662352050,,DOBGEN,Active,True,False,False,1,,67532 Martin Views Suite 500,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2500874659,4909747547,PrecinctA,7108471234,SplitB,3921633335,1312723582,Bradley,Eaton,Lori,Dr,01-01-1970 0:00,5585,8245529214,,DOBGEN,Active,False,False,False,1,,5661 Cantu Hollow,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
3111787312,5570817330,PrecinctA,1904749083,SpitA,3374689999,4047200600,Jordan,Adams,Timothy,Dr,01-01-1970 0:00,5798,3829964929,,DLN,Active,True,False,False,1,,85701 Burgess Courts Apt. 403,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8380052794,1126231194,PrecinctA,20920295,SplitB,4401314052,7690716481,Valerie,Chen,Harold,PhD,01-01-1970 0:00,9179,4499821371,,DOBSSN,Active,True,False,False,1,,76100 Norton Stravenue,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5448657071,305479505,PrecinctA,7543349445,SplitB,5721296073,4097111727,Bradley,Miller,Maria,,01-01-1970 0:00,4359,4569534400,,DLN,Active,True,False,False,1,,769 Hardin Streets Apt. 480,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4552622442,7755411101,PrecinctA,9140452330,SpitA,5423672239,4699645921,Joshua,Reynolds,Patrick,,01-01-1970 0:00,3416,5935307501,,DOBGEN,Active,True,False,False,1,,117 Susan Pines,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7517678338,9799462894,PrecinctB,8325021366,SpitA,4456902757,8725309390,Ruth,Woods,Theresa,,01-01-1970 0:00,2604,7169653565,,DOBSSN,Inactive,False,False,False,1,,472 Barrett Club Suite 833,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8851568249,6319479447,PrecinctA,4676957987,SpitA,4901210831,142376628,Jeremy,Lee,Adam,,01-01-1970 0:00,7235,5242099066,,DLN,Inactive,True,False,False,1,,69010 Linda Mission Apt. 742,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5806581999,6788190524,PrecinctB,1029544044,SpitA,1458365198,8002025289,Jessica,Williams,Stephanie,,01-01-1970 0:00,1794,7918153643,,DOBGEN,Inactive,False,False,False,1,,8826 Jones Stream,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7420594123,6111494731,PrecinctB,3333651948,SpitA,6879122920,9165384321,Kelsey,Olsen,Laura,MD,01-01-1970 0:00,8747,2114951906,,DOBGEN,Active,False,False,True,1,,06007 Wright Garden,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4454720046,4609778508,PrecinctB,2313986936,SpitA,9547285308,7017143668,Stephanie,Barrera,William,,01-01-1970 0:00,7311,5935854768,,DLN,Active,True,False,True,1,,30962 Joe Route,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
172942913,3667194029,PrecinctB,706895935,SplitB,7865685330,1620866700,Michael,Ortiz,Robert,PhD,01-01-1970 0:00,3874,6473941484,,DOBSSN,Active,True,False,False,1,,78102 Justin View Apt. 682,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8932157368,1422620104,PrecinctB,992896388,SpitA,3089734405,9583509470,Elizabeth,Lyons,Dillon,,01-01-1970 0:00,9049,124724222,,DOBGEN,Active,False,False,False,1,,18566 Schmidt Gateway Apt. 160,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6342709685,9695945721,PrecinctB,4831964278,SpitA,4351750420,205838554,Sheila,Romero,Michael,,01-01-1970 0:00,4306,979114302,,DLN,Inactive,False,True,True,1,,27885 Welch Views,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1151465793,8800154120,PrecinctB,5201754471,SpitA,2100447136,8638649280,Chad,Walker,Jaime,,01-01-1970 0:00,8869,1405102563,,DOBSSN,Inactive,True,False,False,1,,0092 Linda Fields Apt. 274,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9155558088,4717182993,PrecinctA,270425497,SplitB,5358408578,7485400752,Alison,Choi,Richard,PhD,01-01-1970 0:00,9339,1837325647,,DLN,Active,True,False,False,1,,796 Greene Haven,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9894063335,2583482194,PrecinctA,4111597230,SplitB,4436085677,9660571799,Jennifer,Hall,Lisa,,01-01-1970 0:00,5483,7863360913,,DLN,Active,True,False,False,1,,0306 Ashley Path,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6787459056,1561616988,PrecinctB,7733896306,SpitA,6223311784,2101056494,Gloria,Vega,Troy,MD,01-01-1970 0:00,5642,2042936532,,DLN,Active,True,True,False,1,,60992 Gary Squares Apt. 557,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5115730913,136712256,PrecinctB,8891270582,SplitB,7119211039,9017812338,Daniel,Cole,Ashley,,01-01-1970 0:00,2276,1578483461,,DLN,Active,True,False,False,1,,456 Franco Forge Suite 177,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
548828288,5337986944,PrecinctB,5551636036,SplitB,7341820864,8891156760,Kayla,Hogan,Samuel,,01-01-1970 0:00,3286,3214225611,,DOBSSN,Active,False,False,False,1,,1807 Christine Roads Suite 911,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8482492120,4922161372,PrecinctB,3706893610,SplitB,4841646061,5689065235,Rebecca,Strickland,David,MD,01-01-1970 0:00,8328,6324076161,,DLN,Active,True,False,False,1,,9228 Gina Field,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6711385781,8361825614,PrecinctA,3794419489,SplitB,8025161106,1439339543,Veronica,Griffith,Edward,,01-01-1970 0:00,6729,2643456736,,DOBSSN,Inactive,True,False,True,1,,65401 Calderon Pine Apt. 701,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7358175231,5469368293,PrecinctA,9466829282,SplitB,6312430335,8015328072,Stephanie,Watson,Vicki,MD,01-01-1970 0:00,3826,9490662061,,DLN,Active,True,False,False,1,,30669 Compton Meadows,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7258933782,2773538915,PrecinctA,8382989892,SplitB,538429020,3431333508,John,Pitts,Michael,MD,01-01-1970 0:00,3450,8698227927,,DOBSSN,Active,True,False,False,1,,22153 Hall Crossing,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8537395074,4314740943,PrecinctA,4218323538,SpitA,3405499272,1586995561,Daniel,Klein,Reginald,,01-01-1970 0:00,4636,1110311592,,DLN,Active,False,True,False,1,,7116 Hays Row Suite 512,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8361771622,7335027109,PrecinctA,2892066760,SpitA,3955796456,3339381358,Christopher,Nguyen,Edward,,01-01-1970 0:00,8444,6092184808,,DOBGEN,Inactive,True,False,False,1,,603 Cindy Lakes Apt. 309,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1148293185,368293257,PrecinctB,3210629240,SpitA,6113607942,3216873294,Kristen,David,Shelby,MD,01-01-1970 0:00,3312,5152609432,,DLN,Active,True,False,False,1,,2830 Dean Wall Suite 030,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1725458693,8022690555,PrecinctB,3269454077,SplitB,932025699,494778228,Kenneth,Johnson,Jessica,,01-01-1970 0:00,3848,6365716924,,DLN,Inactive,True,False,False,1,,6450 Frost Road,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9073879992,4129546938,PrecinctA,3827015815,SplitB,9416012116,2954823649,Rita,Murray,Jade,,01-01-1970 0:00,4280,4321635230,,DLN,Inactive,True,True,False,1,,6074 Patterson Unions,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6864005252,9161720397,PrecinctB,7867469016,SplitB,2850804005,7146428737,Brian,Vaughan,April,,01-01-1970 0:00,6868,6373023431,,DOBSSN,Inactive,True,False,True,1,,9260 Lisa Well Apt. 494,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8502359096,6768217149,PrecinctB,1117967124,SplitB,4879404463,649419564,Jonathan,Harvey,Samuel,PhD,01-01-1970 0:00,5476,9099692833,,DLN,Inactive,True,False,False,1,,9741 Franco Walks Apt. 371,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7379819490,9191823550,PrecinctB,8253014038,SpitA,8882043132,3909646320,Charles,Nelson,Robert,,01-01-1970 0:00,6080,7395628965,,DOBGEN,Inactive,True,False,False,1,,49902 Lucas Creek,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9170352788,9246408765,PrecinctA,2139128247,SpitA,1819057408,4922959903,Alexander,Fox,Caitlin,,01-01-1970 0:00,9513,6206019422,,DOBSSN,Inactive,False,False,False,1,,86999 Sophia Crest Suite 778,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2321660505,1364910783,PrecinctA,7813914553,SplitB,6567022366,6530322140,Henry,Brown,Steve,MD,01-01-1970 0:00,4673,6588399957,,DLN,Active,True,True,False,1,,4540 Marsh Crossroad,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9803869324,101138127,PrecinctA,3225608593,SplitB,3686330129,3752075191,Tanya,Ayala,Keith,,01-01-1970 0:00,2280,2370011755,,DOBSSN,Inactive,True,False,False,1,,810 Waller Parkways Suite 592,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2138743403,8823628877,PrecinctA,3561134956,SpitA,6291524431,4039380308,Steven,Best,Mariah,PhD,01-01-1970 0:00,9381,8623733309,,DLN,Inactive,True,False,True,1,,234 Courtney Orchard Suite 937,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6645846356,4906565539,PrecinctB,7082008693,SpitA,3616331893,5585510770,James,Curtis,Teresa,MD,01-01-1970 0:00,9685,5994302124,,DOBSSN,Inactive,True,False,False,1,,381 Samantha Via,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6267230939,8681479605,PrecinctB,5037525938,SpitA,2310946473,7268368866,Jonathan,Ponce,Derrick,,01-01-1970 0:00,5678,3273238627,,DLN,Inactive,True,False,False,1,,018 Ramirez Estate,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6325127977,6462752191,PrecinctB,8222213650,SplitB,3459447667,7839145563,Sarah,Hodges,Thomas,,01-01-1970 0:00,7561,26269870,,DOBGEN,Inactive,True,False,False,1,,83694 Contreras Path,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
541304805,3205508047,PrecinctB,7561125230,SplitB,9852683000,6820646831,Stacy,Miller,David,,01-01-1970 0:00,6360,3206437751,,DOBGEN,Inactive,True,False,True,1,,57884 Lindsey Coves Suite 654,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6164573430,3804776921,PrecinctA,9803330995,SpitA,6470310638,2241141660,Lauren,Barrera,Anthony,PhD,01-01-1970 0:00,7347,8064661448,,DLN,Active,True,False,False,1,,2652 Kenneth Underpass,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9821634136,6172947429,PrecinctA,636935199,SpitA,7113033993,3230526727,Jared,Stephenson,Cindy,,01-01-1970 0:00,5512,6710116111,,DLN,Inactive,True,True,True,1,,843 Kelsey Island Suite 843,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9541579013,7342461756,PrecinctB,3292451049,SplitB,4905817983,9002936102,Ashley,Waters,Ian,Dr,01-01-1970 0:00,6786,6381735421,,DOBGEN,Inactive,True,False,False,1,,2555 Heather Drives Apt. 526,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7698564502,1409279960,PrecinctB,1035840405,SpitA,7814576556,6485086890,Ronald,Kirk,Matthew,,01-01-1970 0:00,4675,8406339077,,DOBSSN,Inactive,True,False,True,1,,54110 Flores Alley Apt. 979,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1615230658,3549375062,PrecinctB,2919144383,SpitA,9299655798,3746109900,Antonio,Chan,Erika,,01-01-1970 0:00,2249,9759528476,,DOBSSN,Inactive,True,False,False,1,,2072 Kelli Tunnel,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9646567056,6226157478,PrecinctB,9396711158,SpitA,2323711703,7632021191,Michael,Hall,Caitlin,MD,01-01-1970 0:00,5813,9199755581,,DOBGEN,Inactive,True,False,True,1,,1490 Mitchell Well Apt. 938,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
732463766,1213861375,PrecinctB,7258712359,SpitA,7788096989,6682036854,Ryan,Strong,Sara,PhD,01-01-1970 0:00,9025,953560673,,DOBSSN,Active,True,False,False,1,,951 Terry Crossroad Apt. 644,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7640640096,7983838545,PrecinctB,4417768479,SplitB,4199795460,8677930694,David,Harper,Emma,,01-01-1970 0:00,2641,6259292522,,DOBGEN,Inactive,True,False,False,1,,65755 Martin Row,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
303705044,3823424022,PrecinctB,3115063707,SpitA,961909910,4351935636,Christina,Brown,Patricia,,01-01-1970 0:00,4977,5756073824,,DOBSSN,Active,True,False,False,1,,52472 Trevino Roads Apt. 766,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4355245893,5298645951,PrecinctB,1682145246,SplitB,9368215420,8768451588,Christina,Jacobs,David,,01-01-1970 0:00,5641,225174048,,DOBGEN,Active,True,False,False,1,,088 Black Drive Apt. 166,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
7154210083,2209323140,PrecinctB,6008292951,SplitB,4696144791,5217998594,Tim,Smith,Jonathan,Dr,01-01-1970 0:00,6720,1772995567,,DLN,Inactive,False,True,False,1,,5480 Jessica Ports Suite 505,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
3696365862,3594610968,PrecinctB,3482862822,SpitA,5193630836,6616022728,Scott,Barnett,Barbara,,01-01-1970 0:00,1197,3197973269,,DOBSSN,Active,False,False,False,1,,707 Kyle Islands,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
6377821912,8448439008,PrecinctA,3940006251,SplitB,9832949209,4650428822,James,Barnett,Patricia,Dr,01-01-1970 0:00,7606,7085242227,,DOBSSN,Active,True,False,False,1,,079 Jackson Fords Suite 200,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
3424190184,755887403,PrecinctA,228836874,SplitB,9414041930,1489907704,Michaela,Graves,David,,01-01-1970 0:00,2501,2377786870,,DOBGEN,Inactive,False,False,True,1,,09217 Daniel Extension,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4725366186,7892234173,PrecinctB,9707683101,SplitB,1280686292,7422615497,Lori,Jones,Adam,,01-01-1970 0:00,6192,6659220010,,DLN,Active,False,False,False,1,,5683 Hudson Station,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2921892931,7064708632,PrecinctB,563246960,SpitA,9617610211,7701769147,Jessica,Avila,Mason,,01-01-1970 0:00,7424,7801749224,,DLN,Active,True,False,False,1,,018 Sara Mountains,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8471830311,8877068582,PrecinctB,3448058497,SpitA,3013923479,7590734022,Amanda,Anderson,Nicholas,,01-01-1970 0:00,7379,141972460,,DOBGEN,Active,True,False,False,1,,070 Megan Lake Apt. 086,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8203858653,8946620858,PrecinctA,475264467,SplitB,6990880981,5864371445,Teresa,Peters,Hayley,MD,01-01-1970 0:00,8811,4234838508,,DOBSSN,Active,True,False,False,1,,104 Gibson Hollow,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4430489098,7239724479,PrecinctB,9146519491,SplitB,8480406968,1800914223,Catherine,Stout,Richard,Dr,01-01-1970 0:00,6467,6331570679,,DLN,Inactive,True,False,False,1,,00434 David Ville Apt. 083,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5931860821,2291960739,PrecinctA,9384861000,SplitB,4542396759,4843951042,Joseph,Walsh,Jason,,01-01-1970 0:00,2951,2780957370,,DOBSSN,Inactive,True,False,False,1,,0017 Reed Plaza Apt. 611,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2262650335,7561113034,PrecinctA,9101059999,SplitB,9473152554,8186319275,Kristen,Dillon,Lisa,,01-01-1970 0:00,1794,8550345851,,DLN,Inactive,True,False,False,1,,11364 Jennifer Cove,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
5634729649,739876503,PrecinctB,2048201950,SpitA,9931994645,3349152297,Caitlin,Oconnor,Amanda,,01-01-1970 0:00,6105,6065198841,,DLN,Active,False,False,False,1,,01260 Chapman Field Apt. 713,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1392765107,3359979229,PrecinctA,5693982585,SpitA,7884416144,8882220955,Jonathon,Randall,Steven,MD,01-01-1970 0:00,7741,2566316078,,DOBSSN,Active,True,False,False,1,,5070 Baker Mills,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1550707526,2078300495,PrecinctA,6357032474,SpitA,5799163607,5532886625,Lisa,Day,John,Dr,01-01-1970 0:00,5266,1613980774,,DLN,Inactive,True,False,False,1,,02406 Krystal Meadows Apt. 294,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4040074143,6101689437,PrecinctA,5366845689,SplitB,893681628,3559467066,Amber,Jones,Stephanie,,01-01-1970 0:00,9209,1777777163,,DLN,Inactive,True,False,False,1,,457 Levine Shores,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4083636365,589355240,PrecinctA,8632857126,SplitB,1412723651,378096732,Daniel,Webster,Andrea,MD,01-01-1970 0:00,9320,5370843632,,DLN,Inactive,True,True,False,1,,836 Caleb Haven,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
761624727,1426060390,PrecinctA,8550829631,SplitB,3366137057,6836723934,Katelyn,Moore,Chad,,01-01-1970 0:00,7632,667379789,,DOBGEN,Active,True,False,False,1,,1132 Bates Course Suite 123,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4754757778,5053025505,PrecinctB,3721182771,SpitA,2315618098,143994801,Richard,Allen,Lisa,,01-01-1970 0:00,7161,6715357049,,DOBSSN,Active,False,False,True,1,,26699 Christopher Trail,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
23346908,8878809336,PrecinctA,6282657990,SplitB,4976919579,5624137509,Robert,Palmer,Jesus,,01-01-1970 0:00,8149,7449240331,,DOBSSN,Active,True,False,False,1,,31383 Angela Stravenue Apt. 492,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2740528638,2564748520,PrecinctB,2777441150,SpitA,2868508026,9427468277,Adam,Ramirez,Brent,PhD,01-01-1970 0:00,5067,3630257941,,DLN,Inactive,True,False,False,1,,352 Williams Bridge,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8933297807,206168153,PrecinctB,546719942,SpitA,7130544821,5186230187,Kelly,York,Erica,,01-01-1970 0:00,1626,3387108722,,DLN,Inactive,True,False,False,1,,314 Sanchez Harbor,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
2551697954,960594013,PrecinctB,1763334985,SplitB,8125314393,6132880764,Michelle,Wolfe,Noah,,01-01-1970 0:00,2497,4125201278,,DOBSSN,Active,True,True,True,1,,648 Patrick Knoll,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8155326336,1463162892,PrecinctA,17174197,SpitA,930138101,9095718187,Calvin,Watson,Christian,,01-01-1970 0:00,7111,5616399396,,DOBGEN,Active,False,False,False,1,,6035 Hamilton Ports,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1213860871,7982626359,PrecinctA,5864916415,SplitB,5170085900,3327385915,Christina,Moore,Patricia,,01-01-1970 0:00,9166,3718433426,,DOBSSN,Active,False,False,False,1,,12615 Teresa Lake,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
8919136496,423519949,PrecinctA,9686308129,SplitB,7414810169,4467069570,Joyce,Nguyen,Kathleen,PhD,01-01-1970 0:00,3113,8932309231,,DOBSSN,Active,True,False,False,1,,51383 Gonzalez Spur,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9502057830,9681635115,PrecinctA,5072794512,SpitA,1767121291,672050949,Alexander,Williams,Crystal,,01-01-1970 0:00,2934,4463653781,,DOBGEN,Inactive,True,False,False,1,,179 Rebekah Viaduct Apt. 713,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
9523790927,3147918272,PrecinctA,2265588334,SplitB,4340261804,7392857096,Monique,Gibson,Andrew,Dr,01-01-1970 0:00,2793,2396349826,,DLN,Inactive,True,False,False,1,,53970 Odonnell Plains Apt. 054,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
1540862910,3759744880,PrecinctB,8625961978,SpitA,5573690179,2194060253,Steven,Haas,Carrie,,01-01-1970 0:00,1502,5784230972,,DOBSSN,Active,True,False,True,1,,55245 Paul Islands,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
4816027228,9668412034,PrecinctA,5502132434,SplitB,9377954127,9005299503,John,Johnson,Lynn,,01-01-1970 0:00,6992,6578096519,,DOBSSN,Inactive,False,False,False,1,,5903 Matthew Drive Suite 992,,,ZIONSVILLE,IN,460775850,US,b9c154d9-a4b1-49b5-a324-c25a53543477,Boone
